EventID,Seq,Type,Name,Text,Condition,Action,NextID,Race,Gender
CHILDISH,SECOND_RELIEVE,BRANCH,플레이어,[안심] 서로 해치지 말자고 한다,,TONE:Relieve,REACT_RELIEVE,,
CHILDISH,SECOND_FLIRT,BRANCH,플레이어,[호감] 재치 있게 칭찬한다,,TONE:Flirt,REACT_FLIRT,,
CHILDISH,SECOND_REQUEST,BRANCH,플레이어,[요청] 내 사정을 설명한다,,TONE:Request,REACT_NEED,,
CHILDISH,SECOND_INSULT,BRANCH,플레이어,[모욕] 상대를 깎아내린다,,TONE:Insult,REACT_INSULT,,
CHILDISH,REACT_RELIEVE,TALK,,그렇게 말해 주니까 마음이 좀 놓인다. 계속 말해 봐!,,,CHECK_MOOD:NEGO_START,,
CHILDISH,REACT_FLIRT,TALK,,칭찬으로 넘어가려는 거 다 알거든? 그래도 듣기는 좋네!,,,CHECK_MOOD:NEGO_START,,
CHILDISH,REACT_INSULT,TALK,,장난에도 선이 있어! 그런 말은 재미없다고!,,,CHECK_MOOD:ANGRY,,
CHILDISH,NEGO_START,CHOICE,,"자, 다음 이야기! 왜 굳이 나랑 함께하고 싶은데?",,,"THIRD_REASON,THIRD_REQUEST,THIRD_MAD,THIRD_LEAVE",,
CHILDISH,THIRD_REASON,BRANCH,플레이어,[설득] 서로의 역할과 책임을 설명한다,,TONE:Persuade,REACT_PLAN,,
CHILDISH,THIRD_REQUEST,BRANCH,플레이어,[요청] 도움이 필요하다고 말한다,,TONE:Request,REACT_REQUEST,,
CHILDISH,THIRD_MAD,BRANCH,플레이어,[화냄] 답답하다며 화를 낸다,,TONE:Mad,REACT_MAD,,
CHILDISH,THIRD_LEAVE,BRANCH,플레이어,[종료] 대화를 마친다,,,FAREWELL,,
CHILDISH,REACT_PLAN,TALK,,혼자서는 못 보는 걸 함께 보자고? 그건 꽤 끌리는데!,,,CHECK_MOOD:GOAL,,
CHILDISH,REACT_REQUEST,TALK,,내가 필요하다는 거네? 어디에 필요한지 똑똑히 기억해 둬!,,,CHECK_MOOD:GOAL,,
CHILDISH,REACT_MAD,TALK,,또 화내는 거야? 그러면 같이 있어도 재미없잖아.,,,CHECK_MOOD:GOAL,,
CHILDISH,GOAL,CHOICE,,그래서 마지막으로 원하는 게 뭐야?,,,"ASK_JOIN,ASK_ITEM,ASK_LEAVE",,
CHILDISH,ASK_JOIN,BRANCH,플레이어,[동료] 함께 가자고 제안한다,,TONE:Persuade,JOIN_CHECK,,
CHILDISH,ASK_ITEM,BRANCH,플레이어,[보상] 물품이나 다른 도움을 요청한다,,,REWARD_CHOICE,,
CHILDISH,ASK_LEAVE,BRANCH,플레이어,[종료] 여기서 대화를 마친다,,,FAREWELL,,
CHILDISH,JOIN_CHECK,TALK,,같이 모험하자는 거지? 잠깐만 생각해 볼게!,,,CHECK_MOOD:TRADE:Recruit,,
CHILDISH,ITEM_CHECK,TALK,,내 물건이 갖고 싶어? 나눠 줄 게 있는지 찾아볼게.,,,CHECK_MOOD:TRADE:Item,,
CHILDISH,SUCCESS_RECRUIT,TALK,,좋아! 함께 가자. 지루해지면 내가 먼저 재미있는 일을 찾을 거야!,,,END,,
CHILDISH,FAIL_RECRUIT,TALK,,오늘은 같이 못 가겠어. 억지로 조르지는 말아 줘.,,,END,,
CHILDISH,SUCCESS_ITEM,TALK,,"자, 선물이야! 어디에 쓸 건지 나중에 알려 줘!",,,END,,
CHILDISH,FAIL_ITEM,TALK,,지금은 나눠 줄 게 없어. 없는 걸 만들어 낼 수는 없잖아?,,,END,,
CHILDISH,INSUFFICIENT_ITEM,TALK,,지급할 자원이 부족하거나 안전하게 건넬 수 없는 상태군요. 아무것도 받지 않았으니 이만 마칠게요.,,,END,,
CHILDISH,FAREWELL,TALK,,오늘 이야기는 여기까지! 다음에 또 보자.,,,END,,
CHILDISH,NEGO_REJECT,TALK,,이제 하나도 재미없어! 더는 말 걸지 마!,,,END,,
CHILDISH,FAIL,TALK,,이제 하나도 재미없어! 더는 말 걸지 마!,,,END,,
CHILDISH,REACT_NEED,TALK,,내가 필요하다는 거네? 어디에 필요한지 똑똑히 기억해 둬!,,,CHECK_MOOD:NEGO_START,,
CHILDISH,REWARD_CHOICE,CHOICE,System,어떤 도움을 요청할까?,,,"REQUEST_ITEM,REQUEST_GOLD,REQUEST_RECOVERY,REWARD_LEAVE",,
CHILDISH,REQUEST_ITEM,BRANCH,플레이어,[물건] 아이템 하나를 나눠 달라고 한다,,TONE:Request,ITEM_CHECK,,
CHILDISH,REQUEST_GOLD,BRANCH,플레이어,[돈] {RewardGold} GOLD를 부탁한다,,TONE:Request,GOLD_CHECK,,
CHILDISH,REQUEST_RECOVERY,BRANCH,플레이어,[회복] 교섭자의 HP 또는 MP 회복을 부탁한다,,,RECOVERY_CHOICE,,
CHILDISH,REWARD_LEAVE,BRANCH,플레이어,[종료] 대화를 마친다,,,FAREWELL,,
CHILDISH,RECOVERY_CHOICE,CHOICE,System,누구의 자원을 회복하는지 확인하자. 회복 대상은 지금 교섭하는 아군이다.,,,"REQUEST_HP,REQUEST_MP,RECOVERY_LEAVE",,
CHILDISH,REQUEST_HP,BRANCH,플레이어,[HP] HP 최대 {RewardHP} 회복을 부탁한다,,TONE:Request,HP_CHECK,,
CHILDISH,REQUEST_MP,BRANCH,플레이어,[MP] MP 최대 {RewardMP} 회복을 부탁한다,,TONE:Request,MP_CHECK,,
CHILDISH,RECOVERY_LEAVE,BRANCH,플레이어,[종료] 대화를 마친다,,,FAREWELL,,
CHILDISH,GOLD_CHECK,TALK,System,(돈 지원을 요청한다.),,,CHECK_MOOD:TRADE:Gold,,
CHILDISH,HP_CHECK,TALK,System,(교섭자의 HP 회복을 요청한다.),,,CHECK_MOOD:TRADE:HP,,
CHILDISH,MP_CHECK,TALK,System,(교섭자의 MP 회복을 요청한다.),,,CHECK_MOOD:TRADE:MP,,
CHILDISH,DEMAND_GOLD,TALK,,좋아! 그런데 먼저 부탁 하나 들어주기야! 공동 활동에 쓸 돈이 필요하다.,,,COST_GOLD,,
CHILDISH,COST_GOLD,CHOICE,System,요구: {DemandGold} GOLD. 지급한 자원은 환불되지 않는다. 상대가 대가만 받고 도망칠 수 있다.,,,"ACCEPT_GOLD,REFUSE_GOLD",,
CHILDISH,ACCEPT_GOLD,BRANCH,플레이어,[지급] {DemandGold} GOLD 건네기,,TONE:Accept,PAY_GOLD,,
CHILDISH,REFUSE_GOLD,BRANCH,플레이어,[거절] 아무것도 주지 않고 대화를 마친다,,,REFUSED,,
CHILDISH,PAY_GOLD,TALK,System,(건넬 자원을 확인한다.),,,CHECK_MOOD:PAY:Gold,,
CHILDISH,DEMAND_ITEM,TALK,,좋아! 그런데 먼저 부탁 하나 들어주기야! 여행에 쓸 물품이 필요하다.,,,COST_ITEM,,
CHILDISH,COST_ITEM,CHOICE,System,요구: {DemandItem} 1개. 지급한 자원은 환불되지 않는다. 상대가 대가만 받고 도망칠 수 있다.,,,"ACCEPT_ITEM,REFUSE_ITEM",,
CHILDISH,ACCEPT_ITEM,BRANCH,플레이어,[지급] {DemandItem} 1개 건네기,,TONE:Accept,PAY_ITEM,,
CHILDISH,REFUSE_ITEM,BRANCH,플레이어,[거절] 아무것도 주지 않고 대화를 마친다,,,REFUSED,,
CHILDISH,PAY_ITEM,TALK,System,(건넬 자원을 확인한다.),,,CHECK_MOOD:PAY:Item,,
CHILDISH,DEMAND_HP,TALK,,좋아! 그런데 먼저 부탁 하나 들어주기야! 네 생명력을 아주 조금 나누어 줘.,,,COST_HP,,
CHILDISH,COST_HP,CHOICE,System,요구: 교섭자의 HP {DemandHP}. 지급 후 HP가 1 이상 남아야 한다. 지급한 자원은 환불되지 않는다. 상대가 대가만 받고 도망칠 수 있다.,,,"ACCEPT_HP,REFUSE_HP",,
CHILDISH,ACCEPT_HP,BRANCH,플레이어,[지급] 교섭자의 HP {DemandHP} 건네기,,TONE:Accept,PAY_HP,,
CHILDISH,REFUSE_HP,BRANCH,플레이어,[거절] 아무것도 주지 않고 대화를 마친다,,,REFUSED,,
CHILDISH,PAY_HP,TALK,System,(건넬 자원을 확인한다.),,,CHECK_MOOD:PAY:HP,,
CHILDISH,DEMAND_MP,TALK,,좋아! 그런데 먼저 부탁 하나 들어주기야! 네 마력을 아주 조금 나누어 줘.,,,COST_MP,,
CHILDISH,COST_MP,CHOICE,System,요구: 교섭자의 MP {DemandMP}. MP가 부족하면 지급하지 않는다. 지급한 자원은 환불되지 않는다. 상대가 대가만 받고 도망칠 수 있다.,,,"ACCEPT_MP,REFUSE_MP",,
CHILDISH,ACCEPT_MP,BRANCH,플레이어,[지급] 교섭자의 MP {DemandMP} 건네기,,TONE:Accept,PAY_MP,,
CHILDISH,REFUSE_MP,BRANCH,플레이어,[거절] 아무것도 주지 않고 대화를 마친다,,,REFUSED,,
CHILDISH,PAY_MP,TALK,System,(건넬 자원을 확인한다.),,,CHECK_MOOD:PAY:MP,,
CHILDISH,REFUSED,TALK,System,(요구를 거절했다. 자원을 지급하지 않고 대화를 마쳤다.),,,END,,
CHILDISH,TRADE_DECLINED,TALK,,그 부탁은 지금 못 들어주겠어.,,,END,,
CHILDISH,SUCCESS_GOLD,TALK,,약속 지켰네! 나도 약속대로 해 줄게! {RewardGold} GOLD를 건넸다.,,,END,,
CHILDISH,SUCCESS_HP,TALK,,"약속 지켰네! 나도 약속대로 해 줄게! 상처가 조금 아물었다. (최대 {RewardHP}, 최대 HP와 회복 효과에 따라 달라짐.)",,,END,,
CHILDISH,SUCCESS_MP,TALK,,"약속 지켰네! 나도 약속대로 해 줄게! 마력이 조금 돌아왔다. (최대 {RewardMP}, 최대 MP까지만 회복.)",,,END,,
CHILDISH,FLED,TALK,,"고마워! 아, 저쪽에 재미있는 게 보여! 나 먼저 갈게!",,,FLED_NOTICE,,
CHILDISH,FLED_NOTICE,TALK,System,(몬스터가 받은 것만 챙겨 도망쳤다. 이번 교섭의 합류·보상은 없다.),,,END,,
CHILDISH,FAIL_REWARD,TALK,System,(지급은 끝났지만 상황이 바뀌어 지원을 받지 못했다. 대화가 종료된다.),,,END,,
CHILDISH,RACE_LINE,,,인간이라고 모두 같은 편은 아니지. 어느 깃발 아래 섰는지보다 어떤 약속을 지키는지가 중요해.,,,,Human,
CHILDISH,RACE_LINE,,,낯선 기척은 먼저 경계하게 돼. 거리를 지키고 네 뜻을 보여 줘.,,,,Beast,
CHILDISH,RACE_LINE,,,생김새가 다르다고 마음까지 모를 거라 생각하지 마. 말이 통한다면 서로 이해할 수도 있겠지.,,,,Demihuman,
CHILDISH,RACE_LINE,,,악마와 이야기하러 왔다면 네가 원하는 것과 감수할 일을 분명히 해 둬.,,,,Demon,
CHILDISH,RACE_LINE,,,용의 힘을 빌리고 싶다면 그 무게도 알아야 해. 잠깐의 변덕으로 부르지는 않았겠지?,,,,Dragon,
CHILDISH,RACE_LINE,,,교섭 요청을 수신했다. 공동 목표와 수행할 역할을 확인한다.,,,,Machine,
CHILDISH,RACE_LINE,,,뿌리를 내린 곳과 자라 온 시간을 함부로 다루지 마. 함께 가려면 그 점을 알아 줘.,,,,Plant,
CHILDISH,RACE_LINE,,,보이는 몸만이 전부는 아니야. 기척과 흐름을 존중한다면 이야기가 통할 거야.,,,,Spirit,
CHILDISH,RACE_LINE,,,삶이 끝났다고 모든 뜻이 사라지는 건 아니야. 아직 남은 의지가 있어.,,,,Undead,
CHILDISH,RACE_LINE,,,요정의 약속을 가볍게 여기지 마. 재미로 한 말도 누군가에게는 진심일 수 있으니까.,,,,Fairy,
CHILDISH,RACE_LINE,,,이름 앞에 무릎을 꿇기보다 네 뜻을 밝혀. 신의 힘을 빌려 무엇을 하려는 거지?,,,,Divine,
CHILDISH,RACE_LINE,,,만들어진 몸이라고 아무 명령이나 따르지는 않아. 네 요청을 받아들일 이유가 필요해.,,,,Construct,
CHILDISH,RACE_LINE,,,익숙한 모습이 아니라고 뜻까지 없는 건 아니야. 서로 이해할 방법을 찾아보자.,,,,Aberration,
CHILDISH,GENDER_LINE,,,난 {MonsterName}! 오늘 무슨 일이 생길지 궁금한데?,,,,,Male
CHILDISH,GENDER_LINE,,,나는 {MonsterName}! 재미있는 이야기인지 들어 볼까?,,,,,Female
CHILDISH,GENDER_LINE,,,{MonsterName}이라고 불러! 이름 잊어버리기 없기야!,,,,,None
PROUD,INTRO,TALK,,내 앞에서 칼을 거두었군. 그만한 용건이 있기를 바라겠다.,,,RACE_LINE,,
PROUD,RACE_LINE,TALK,,서로 다른 곳에서 왔더라도 말은 통할 수 있겠지.,,,GENDER_LINE,,
PROUD,GENDER_LINE,TALK,,나는 {MonsterName}. 용건을 듣겠다.,,,OPEN,,
PROUD,OPEN,CHOICE,System,어떤 태도로 말을 걸까?,,,"OPEN_GENTLE,OPEN_THREAT,OPEN_REASON,OPEN_LEAVE",,
PROUD,OPEN_GENTLE,BRANCH,플레이어,[우호] 먼저 인사한다,,TONE:Gentle,REACT_GENTLE,,
PROUD,OPEN_THREAT,BRANCH,플레이어,[위압] 물러서지 않고 맞선다,,TONE:Threat,REACT_THREAT,,
PROUD,OPEN_REASON,BRANCH,플레이어,[설득] 협력할 이유를 설명한다,,TONE:Persuade,REACT_REASON,,
PROUD,OPEN_LEAVE,BRANCH,플레이어,[종료] 대화를 마친다,,,FAREWELL,,
PROUD,REACT_GENTLE,TALK,,예의를 갖춘 태도는 인정하지. 다만 나를 달래려 들지는 마라.,,,CHECK_MOOD:ROUND2,,
PROUD,REACT_THREAT,TALK,,네 위협에 고개를 숙일 내가 아니다. 말부터 가려라.,,,CHECK_MOOD:ROUND2,,
PROUD,REACT_REASON,TALK,,복종이 아닌 동맹을 제안한다면 들어 볼 가치가 있겠군.,,,CHECK_MOOD:ROUND2,,
PROUD,ROUND2,CHOICE,System,어떻게 대화를 이어 갈까?,,,"SECOND_RELIEVE,SECOND_FLIRT,SECOND_REQUEST,SECOND_INSULT",,
PROUD,SECOND_RELIEVE,BRANCH,플레이어,[안심] 서로 해치지 말자고 한다,,TONE:Relieve,REACT_RELIEVE,,
PROUD,SECOND_FLIRT,BRANCH,플레이어,[호감] 재치 있게 칭찬한다,,TONE:Flirt,REACT_FLIRT,,
PROUD,SECOND_REQUEST,BRANCH,플레이어,[요청] 내 사정을 설명한다,,TONE:Request,REACT_NEED,,
PROUD,SECOND_INSULT,BRANCH,플레이어,[모욕] 상대를 깎아내린다,,TONE:Insult,REACT_INSULT,,
PROUD,REACT_RELIEVE,TALK,,안심시킬 필요 없다. 나를 동등한 상대로 대하면 된다.,,,CHECK_MOOD:NEGO_START,,
PROUD,REACT_FLIRT,TALK,,아첨보다 네 뜻을 분명히 밝혀라.,,,CHECK_MOOD:NEGO_START,,
PROUD,REACT_INSULT,TALK,,내 명예를 짓밟고도 대화를 이어 갈 수 있다고 생각했나?,,,CHECK_MOOD:ANGRY,,
PROUD,NEGO_START,CHOICE,,나와 나란히 설 각오는 되어 있나?,,,"THIRD_REASON,THIRD_REQUEST,THIRD_MAD,THIRD_LEAVE",,
PROUD,THIRD_REASON,BRANCH,플레이어,[설득] 서로의 역할과 책임을 설명한다,,TONE:Persuade,REACT_PLAN,,
PROUD,THIRD_REQUEST,BRANCH,플레이어,[요청] 도움이 필요하다고 말한다,,TONE:Request,REACT_REQUEST,,
PROUD,THIRD_MAD,BRANCH,플레이어,[화냄] 답답하다며 화를 낸다,,TONE:Mad,REACT_MAD,,
PROUD,THIRD_LEAVE,BRANCH,플레이어,[종료] 대화를 마친다,,,FAREWELL,,
PROUD,REACT_PLAN,TALK,,서로의 힘을 인정하고 책임을 나누겠다는 말이군. 옳은 태도다.,,,CHECK_MOOD:GOAL,,
PROUD,REACT_REQUEST,TALK,,내 힘이 필요하다면 당당히 요청해라. 명령으로 착각하지 않도록.,,,CHECK_MOOD:GOAL,,
PROUD,REACT_MAD,TALK,,감정을 다스리지 못하는 자와는 오래 이야기하기 어렵군.,,,CHECK_MOOD:GOAL,,
PROUD,GOAL,CHOICE,,네가 원하는 관계를 분명히 말해라.,,,"ASK_JOIN,ASK_ITEM,ASK_LEAVE",,
PROUD,ASK_JOIN,BRANCH,플레이어,[동료] 함께 가자고 제안한다,,TONE:Persuade,JOIN_CHECK,,
PROUD,ASK_ITEM,BRANCH,플레이어,[보상] 물품이나 다른 도움을 요청한다,,,REWARD_CHOICE,,
PROUD,ASK_LEAVE,BRANCH,플레이어,[종료] 여기서 대화를 마친다,,,FAREWELL,,
PROUD,JOIN_CHECK,TALK,,대등한 동맹이라… 네 제안을 판단하겠다.,,,CHECK_MOOD:TRADE:Recruit,,
PROUD,ITEM_CHECK,TALK,,내 소유를 나눠 달라는 청인가. 허락할지 생각해 보겠다.,,,CHECK_MOOD:TRADE:Item,,
PROUD,SUCCESS_RECRUIT,TALK,,좋다. 동맹으로서 함께하겠다. 서로의 명예를 지키자.,,,END,,
PROUD,FAIL_RECRUIT,TALK,,지금은 동맹을 맺지 않겠다. 내 결정을 존중해라.,,,END,,
PROUD,SUCCESS_ITEM,TALK,,내 뜻으로 이 물건을 하사하겠다. 그 가치를 헛되이 하지 마라.,,,END,,
PROUD,FAIL_ITEM,TALK,,지금 네게 내어 줄 물건은 없다.,,,END,,
PROUD,INSUFFICIENT_ITEM,TALK,,지급할 자원이 부족하거나 안전하게 건넬 수 없는 상태군요. 아무것도 받지 않았으니 이만 마칠게요.,,,END,,
PROUD,FAREWELL,TALK,,각자의 길로 돌아가자. 다시 만날 때도 예의를 잊지 마라.,,,END,,
PROUD,NEGO_REJECT,TALK,,그만하면 충분하다. 더는 네 말을 듣지 않겠다.,,,END,,
PROUD,FAIL,TALK,,그만하면 충분하다. 더는 네 말을 듣지 않겠다.,,,END,,
PROUD,REACT_NEED,TALK,,내 힘이 필요하다면 당당히 요청해라. 명령으로 착각하지 않도록.,,,CHECK_MOOD:NEGO_START,,
PROUD,REWARD_CHOICE,CHOICE,System,어떤 도움을 요청할까?,,,"REQUEST_ITEM,REQUEST_GOLD,REQUEST_RECOVERY,REWARD_LEAVE",,
PROUD,REQUEST_ITEM,BRANCH,플레이어,[물건] 아이템 하나를 나눠 달라고 한다,,TONE:Request,ITEM_CHECK,,
PROUD,REQUEST_GOLD,BRANCH,플레이어,[돈] {RewardGold} GOLD를 부탁한다,,TONE:Request,GOLD_CHECK,,
PROUD,REQUEST_RECOVERY,BRANCH,플레이어,[회복] 교섭자의 HP 또는 MP 회복을 부탁한다,,,RECOVERY_CHOICE,,
PROUD,REWARD_LEAVE,BRANCH,플레이어,[종료] 대화를 마친다,,,FAREWELL,,
PROUD,RECOVERY_CHOICE,CHOICE,System,누구의 자원을 회복하는지 확인하자. 회복 대상은 지금 교섭하는 아군이다.,,,"REQUEST_HP,REQUEST_MP,RECOVERY_LEAVE",,
PROUD,REQUEST_HP,BRANCH,플레이어,[HP] HP 최대 {RewardHP} 회복을 부탁한다,,TONE:Request,HP_CHECK,,
PROUD,REQUEST_MP,BRANCH,플레이어,[MP] MP 최대 {RewardMP} 회복을 부탁한다,,TONE:Request,MP_CHECK,,
PROUD,RECOVERY_LEAVE,BRANCH,플레이어,[종료] 대화를 마친다,,,FAREWELL,,
PROUD,GOLD_CHECK,TALK,System,(돈 지원을 요청한다.),,,CHECK_MOOD:TRADE:Gold,,
PROUD,HP_CHECK,TALK,System,(교섭자의 HP 회복을 요청한다.),,,CHECK_MOOD:TRADE:HP,,
PROUD,MP_CHECK,TALK,System,(교섭자의 MP 회복을 요청한다.),,,CHECK_MOOD:TRADE:MP,,
PROUD,DEMAND_GOLD,TALK,,내가 힘을 보탠다면 너도 합당한 몫을 내야 한다. 공동 활동에 쓸 돈이 필요하다.,,,COST_GOLD,,
PROUD,COST_GOLD,CHOICE,System,요구: {DemandGold} GOLD. 지급한 자원은 환불되지 않는다. 상대가 대가만 받고 도망칠 수 있다.,,,"ACCEPT_GOLD,REFUSE_GOLD",,
PROUD,ACCEPT_GOLD,BRANCH,플레이어,[지급] {DemandGold} GOLD 건네기,,TONE:Accept,PAY_GOLD,,
PROUD,REFUSE_GOLD,BRANCH,플레이어,[거절] 아무것도 주지 않고 대화를 마친다,,,REFUSED,,
PROUD,PAY_GOLD,TALK,System,(건넬 자원을 확인한다.),,,CHECK_MOOD:PAY:Gold,,
PROUD,DEMAND_ITEM,TALK,,내가 힘을 보탠다면 너도 합당한 몫을 내야 한다. 여행에 쓸 물품이 필요하다.,,,COST_ITEM,,
PROUD,COST_ITEM,CHOICE,System,요구: {DemandItem} 1개. 지급한 자원은 환불되지 않는다. 상대가 대가만 받고 도망칠 수 있다.,,,"ACCEPT_ITEM,REFUSE_ITEM",,
PROUD,ACCEPT_ITEM,BRANCH,플레이어,[지급] {DemandItem} 1개 건네기,,TONE:Accept,PAY_ITEM,,
PROUD,REFUSE_ITEM,BRANCH,플레이어,[거절] 아무것도 주지 않고 대화를 마친다,,,REFUSED,,
PROUD,PAY_ITEM,TALK,System,(건넬 자원을 확인한다.),,,CHECK_MOOD:PAY:Item,,
PROUD,DEMAND_HP,TALK,,내가 힘을 보탠다면 너도 합당한 몫을 내야 한다. 네 생명력을 아주 조금 나누어 줘.,,,COST_HP,,
PROUD,COST_HP,CHOICE,System,요구: 교섭자의 HP {DemandHP}. 지급 후 HP가 1 이상 남아야 한다. 지급한 자원은 환불되지 않는다. 상대가 대가만 받고 도망칠 수 있다.,,,"ACCEPT_HP,REFUSE_HP",,
PROUD,ACCEPT_HP,BRANCH,플레이어,[지급] 교섭자의 HP {DemandHP} 건네기,,TONE:Accept,PAY_HP,,
PROUD,REFUSE_HP,BRANCH,플레이어,[거절] 아무것도 주지 않고 대화를 마친다,,,REFUSED,,
PROUD,PAY_HP,TALK,System,(건넬 자원을 확인한다.),,,CHECK_MOOD:PAY:HP,,
PROUD,DEMAND_MP,TALK,,내가 힘을 보탠다면 너도 합당한 몫을 내야 한다. 네 마력을 아주 조금 나누어 줘.,,,COST_MP,,
PROUD,COST_MP,CHOICE,System,요구: 교섭자의 MP {DemandMP}. MP가 부족하면 지급하지 않는다. 지급한 자원은 환불되지 않는다. 상대가 대가만 받고 도망칠 수 있다.,,,"ACCEPT_MP,REFUSE_MP",,
PROUD,ACCEPT_MP,BRANCH,플레이어,[지급] 교섭자의 MP {DemandMP} 건네기,,TONE:Accept,PAY_MP,,
PROUD,REFUSE_MP,BRANCH,플레이어,[거절] 아무것도 주지 않고 대화를 마친다,,,REFUSED,,
PROUD,PAY_MP,TALK,System,(건넬 자원을 확인한다.),,,CHECK_MOOD:PAY:MP,,
PROUD,REFUSED,TALK,System,(요구를 거절했다. 자원을 지급하지 않고 대화를 마쳤다.),,,END,,
PROUD,TRADE_DECLINED,TALK,,지금은 네 청을 받아들일 수 없다.,,,END,,
PROUD,SUCCESS_GOLD,TALK,,네 몫은 확인했다. 이제 내 약속을 이행하겠다. {RewardGold} GOLD를 건넸다.,,,END,,
PROUD,SUCCESS_HP,TALK,,"네 몫은 확인했다. 이제 내 약속을 이행하겠다. 상처가 조금 아물었다. (최대 {RewardHP}, 최대 HP와 회복 효과에 따라 달라짐.)",,,END,,
PROUD,SUCCESS_MP,TALK,,"네 몫은 확인했다. 이제 내 약속을 이행하겠다. 마력이 조금 돌아왔다. (최대 {RewardMP}, 최대 MP까지만 회복.)",,,END,,
PROUD,FLED,TALK,,이 정도로 내 발걸음을 붙잡을 수 있을 줄 알았나? 나는 떠나겠다!,,,FLED_NOTICE,,
PROUD,FLED_NOTICE,TALK,System,(몬스터가 받은 것만 챙겨 도망쳤다. 이번 교섭의 합류·보상은 없다.),,,END,,
PROUD,FAIL_REWARD,TALK,System,(지급은 끝났지만 상황이 바뀌어 지원을 받지 못했다. 대화가 종료된다.),,,END,,
PROUD,RACE_LINE,,,같은 인간이라고 같은 뜻을 품는 것은 아니다. 네가 지키는 약속부터 듣겠다.,,,,Human,
PROUD,RACE_LINE,,,낯선 기척은 경계할 수밖에 없다. 거리를 지키고 뜻을 밝혀라.,,,,Beast,
PROUD,RACE_LINE,,,모습이 다르다는 이유로 뜻까지 다르다고 단정하지 마라.,,,,Demihuman,
PROUD,RACE_LINE,,,악마와의 약속을 가볍게 여기지 마라. 감수할 일을 알고 이야기하자.,,,,Demon,
PROUD,RACE_LINE,,,용의 힘을 빌리려면 그 무게를 알아야 한다. 뜻을 분명히 해라.,,,,Dragon,
PROUD,RACE_LINE,,,교섭 요청을 수신했다. 공동 목표와 수행할 역할을 확인하겠다.,,,,Machine,
PROUD,RACE_LINE,,,뿌리를 내린 곳과 자라 온 시간을 존중해라. 그것이 대화의 시작이다.,,,,Plant,
PROUD,RACE_LINE,,,보이는 몸만이 전부는 아니다. 정령의 기척과 흐름을 존중해라.,,,,Spirit,
PROUD,RACE_LINE,,,삶이 끝나도 남는 의지가 있다. 죽었다는 이유로 뜻까지 꺾이지는 않는다.,,,,Undead,
PROUD,RACE_LINE,,,요정의 약속에도 무게가 있다. 가벼운 말로 대하지 마라.,,,,Fairy,
PROUD,RACE_LINE,,,신의 이름 앞에 무릎 꿇기보다 네 뜻을 밝혀라.,,,,Divine,
PROUD,RACE_LINE,,,만들어진 몸이라도 아무 명령이나 따르지는 않는다. 합당한 이유가 필요하다.,,,,Construct,
PROUD,RACE_LINE,,,익숙하지 않은 모습이라고 의지가 없다고 단정하지 마라.,,,,Aberration,
PROUD,GENDER_LINE,,,내 이름은 {MonsterName}. 이름에 걸맞은 대우를 바란다.,,,,,Male
PROUD,GENDER_LINE,,,나는 {MonsterName}. 서로의 이름을 존중하는 데서 시작하자.,,,,,Female
PROUD,GENDER_LINE,,,{MonsterName}. 그 이름으로 나를 부르면 된다.,,,,,None
PRINCIPLED,INTRO,TALK,,잠시 싸움을 멈추겠다. 네가 지키려는 것이 무엇인지 말해라.,,,RACE_LINE,,
PRINCIPLED,RACE_LINE,TALK,,서로 다른 곳에서 왔더라도 말은 통할 수 있겠지.,,,GENDER_LINE,,
PRINCIPLED,GENDER_LINE,TALK,,나는 {MonsterName}. 용건을 듣겠다.,,,OPEN,,
PRINCIPLED,OPEN,CHOICE,System,어떤 태도로 말을 걸까?,,,"OPEN_GENTLE,OPEN_THREAT,OPEN_REASON,OPEN_LEAVE",,
PRINCIPLED,OPEN_GENTLE,BRANCH,플레이어,[우호] 먼저 인사한다,,TONE:Gentle,REACT_GENTLE,,
PRINCIPLED,OPEN_THREAT,BRANCH,플레이어,[위압] 물러서지 않고 맞선다,,TONE:Threat,REACT_THREAT,,
PRINCIPLED,OPEN_REASON,BRANCH,플레이어,[설득] 협력할 이유를 설명한다,,TONE:Persuade,REACT_REASON,,
PRINCIPLED,OPEN_LEAVE,BRANCH,플레이어,[종료] 대화를 마친다,,,FAREWELL,,
PRINCIPLED,REACT_GENTLE,TALK,,예의는 좋은 시작이다. 이제 네 뜻을 듣고 싶군.,,,CHECK_MOOD:ROUND2,,
PRINCIPLED,REACT_THREAT,TALK,,위협에 따라 신념을 바꾸지는 않는다.,,,CHECK_MOOD:ROUND2,,
PRINCIPLED,REACT_REASON,TALK,,목적과 책임을 분명히 한다면 서로 이해할 수 있을 것이다.,,,CHECK_MOOD:ROUND2,,
PRINCIPLED,ROUND2,CHOICE,System,어떻게 대화를 이어 갈까?,,,"SECOND_RELIEVE,SECOND_FLIRT,SECOND_REQUEST,SECOND_INSULT",,
PRINCIPLED,SECOND_RELIEVE,BRANCH,플레이어,[안심] 서로 해치지 말자고 한다,,TONE:Relieve,REACT_RELIEVE,,
PRINCIPLED,SECOND_FLIRT,BRANCH,플레이어,[호감] 재치 있게 칭찬한다,,TONE:Flirt,REACT_FLIRT,,
PRINCIPLED,SECOND_REQUEST,BRANCH,플레이어,[요청] 내 사정을 설명한다,,TONE:Request,REACT_NEED,,
